food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium
333,잡곡죽,한그릇,324.6,262.9,46.1,11.4,3.8,1.6,383.0
334,잡곡밥_현미,밥,300.0,399.0,83.6,9.0,2.0,0.9,6.0
335,잡곡밥_서리태,밥,300.0,399.0,82.7,9.9,1.9,0.7,9.0
336,잡곡밥_보리_흑미,밥,300.0,405.0,85.0,9.0,1.9,0.8,3.0
337,잡곡밥_보리,밥,300.0,411.0,86.2,9.3,2.0,0.8,3.0
338,잡곡밥,밥,250.0,327.5,67.8,7.8,1.8,0.8,2.5
339,잔치국수,한그릇,800.0,488.0,84.6,19.2,6.7,6.6,2176.0
340,잔멸치볶음_홍고추_풋고추,반찬,50.0,114.0,2.9,16.6,4.0,1.9,1030.5
341,잔멸치볶음_풋고추,반찬,101.5,109.6,6.8,7.2,5.9,1.6,541.0
342,잔멸치볶음_잔멸치_꽈리고추,반찬,40.0,36.0,2.9,2.8,1.4,0.9,192.8
343,잔멸치볶음_잔멸치_견과류,반찬,50.0,73.5,4.1,4.9,4.3,1.5,260.5
344,잔멸치볶음_잔멸치,반찬,40.0,47.2,2.3,5.6,1.6,0.9,365.2
345,잔멸치볶음_모듬,반찬,110.0,126.5,7.2,11.7,5.6,2.7,772.2
346,잔멸치볶음_꽈리고추,반찬,50.0,146.5,4.6,12.4,8.7,2.9,633.0
347,잔멸치볶음_고추장,반찬,35.0,80.8,6.0,5.9,3.6,2.5,424.6
348,잔멸치볶음_견과류,반찬,50.0,194.0,11.3,12.2,11.1,7.3,876.5
349,잔멸치볶음_간장_고추장,반찬,110.0,119.9,7.4,12.4,4.3,3.0,866.8
350,잔멸치볶음_간장,반찬,61.0,118.3,6.2,9.1,6.1,2.9,720.4
351,잔멸치볶음,반찬,42.0,54.6,2.8,4.4,2.7,1.1,264.6
352,잔멸치 튀김,반찬,235.6,157.9,6.8,9.4,9.7,0.0,1201.6
353,자장밥,밥,470.0,573.4,73.2,20.1,22.2,0.1,1109.2
354,자장면_삼선,한그릇,700.0,805.0,126.6,33.7,18.1,10.2,2625.0
355,자장면,한그릇,600.0,990.0,174.4,32.4,15.1,17.3,2454.0
356,잉어 매운탕,국물,275.8,143.4,11.3,15.7,4.1,4.3,637.1
357,임연수튀김,반찬,73.0,132.1,6.8,9.3,6.9,0.0,465.7
358,임연수조림,반찬,56.0,80.6,3.9,8.9,3.1,2.2,160.7
359,임연수구이,반찬,77.9,199.4,0.6,20.6,11.8,0.0,757.2
360,은대구구이,반찬,100.0,137.0,0.0,9.2,10.5,0.0,762.0
361,율무죽,한그릇,100.0,77.0,13.8,3.3,1.0,0.1,1.0
362,율무밥,밥,190.0,224.2,48.5,4.3,0.3,0.0,3.8
363,육회비빔밥,한그릇,700.0,805.0,123.6,27.3,20.2,5.0,539.0
364,육회,반찬,150.0,195.0,12.2,14.9,9.6,7.9,627.0
365,육개장_소고기,국물,220.0,72.6,4.3,5.7,3.8,1.2,347.6
366,육개장_돼지고기,국물,320.0,147.2,11.1,18.6,3.9,3.5,595.2
367,육개장_닭고기,국물,210.0,92.4,3.8,9.2,4.3,1.0,359.1
368,육개장,국물,119.39,56.1,1.9,3.6,3.7,0.4,395.2
369,유채물김치,반찬,100.0,17.0,3.0,1.0,0.1,0.0,452.0
370,유채무침,반찬,79.2,47.5,9.9,2.7,0.5,4.9,179.8
371,유채나물_된장,반찬,80.0,24.0,2.9,2.2,0.8,0.6,145.6
372,유채나물_간장_소금,반찬,160.0,35.2,4.3,3.4,1.3,0.7,312.0
373,유채나물,반찬,90.0,86.4,7.0,5.2,4.1,1.8,1151.1
374,유채김치,반찬,100.0,62.0,10.1,3.5,0.8,0.0,926.0
375,유산슬,반찬,410.0,291.1,19.8,37.3,8.0,2.4,1890.1
376,유부조림,반찬,100.0,254.0,8.0,13.7,18.3,3.2,243.0
377,유부국,국물,190.0,32.3,2.1,2.1,1.9,0.4,307.8
378,유부 초밥,한그릇,298.4,593.8,82.0,17.3,20.1,6.7,399.9
379,유부 된장국_무,국물,320.0,252.8,8.7,16.6,16.7,1.7,1196.8
380,월남쌈,한그릇,250.0,295.0,30.6,14.8,12.4,13.8,575.0
381,울면,한그릇,1020.0,867.0,143.3,43.8,9.9,7.8,1611.6
382,우엉조림,반찬,40.0,41.6,6.6,1.5,1.2,1.8,142.4
383,우엉볶음,반찬,80.9,52.6,5.3,1.4,3.0,0.9,149.7
384,우엉 양념구이,반찬,216.2,144.9,26.1,3.7,3.0,3.4,129.7
385,우럭회덮밥_양념장,한그릇,750.0,502.5,86.0,26.2,5.8,11.6,480.0
386,우럭튀김,반찬,61.8,178.6,11.9,15.3,7.5,0.0,1185.9
387,우럭구이,반찬,100.0,111.0,0.4,13.5,5.7,0.0,703.0
388,우럭 매운탕,국물,700.0,203.0,19.8,24.5,4.2,4.8,1008.0
389,우동볶음,한그릇,300.0,384.0,74.4,8.4,6.0,1.3,771.0
390,우동_해물,한그릇,740.0,510.6,87.6,21.8,6.3,3.3,1583.6
391,우동_중식,한그릇,1000.0,650.0,85.4,29.5,21.0,1.1,3400.0
392,우동_일식,한그릇,700.0,420.0,74.2,13.4,7.9,2.4,2387.0
393,우동_삼선,한그릇,1000.0,690.0,105.9,47.9,8.5,0.8,2720.0
394,우동_배추김치,한그릇,770.0,500.5,93.2,14.2,6.1,3.5,1925.0
395,우동_김치,한그릇,800.0,504.0,99.1,15.5,4.6,2.2,2872.0
396,우동,한그릇,800.0,568.0,102.1,17.1,8.8,1.8,2160.0
397,우거지나물무침,반찬,150.0,129.0,8.7,4.5,8.5,1.5,772.5
398,완자조림,반찬,109.2,186.7,14.6,15.2,6.9,2.8,244.6
399,완자전_해물,반찬,200.0,444.0,36.1,22.9,23.2,6.8,1182.0
400,완자전_참치,반찬,200.0,346.0,27.1,30.0,13.0,7.4,1134.0
401,완자전_소고기(동그랑땡/육원전),반찬,150.0,309.0,12.7,19.6,20.0,1.0,553.5
402,완자전_소고기,반찬,200.0,324.0,9.4,37.5,15.1,0.4,762.0
403,완자전_돼지고기,반찬,200.0,278.0,13.0,29.6,11.9,5.1,1718.0
404,완자전,반찬,150.0,321.0,16.1,10.6,23.2,0.5,162.0
405,완두콩밥,밥,229.2,359.8,76.8,7.3,1.0,0.5,2.3
406,올갱이해장국,국물,184.2,75.5,6.4,7.4,2.5,1.4,631.8
407,올갱이국수,한그릇,1500.0,570.0,111.6,11.2,8.2,18.6,3870.0
408,올갱이국,국물,600.0,144.0,13.0,13.7,4.2,1.6,2016.0
409,옥수수샐러드_햄,반찬,112.4,213.6,12.8,8.7,14.3,2.2,240.5
410,옥수수샐러드,반찬,64.6,84.0,11.3,0.9,4.1,4.6,226.7
411,옥수수부침,반찬,130.9,230.4,30.0,3.9,10.4,3.1,768.4
412,옥수수밥,밥,215.0,365.5,77.9,7.5,1.6,1.9,2.2
413,옥수수구이_치즈,반찬,70.0,98.0,9.5,3.1,5.2,2.5,129.5
414,옥수수구이,반찬,90.0,133.2,13.9,1.3,8.1,3.6,155.7
415,옥수수_찐옥수수,반찬,200.0,370.0,68.4,13.4,4.8,4.7,180.0
416,옥돔구이,반찬,230.0,89.7,0.3,11.3,4.4,0.0,75.9
417,오징어포조림,반찬,67.6,89.9,8.8,10.5,1.2,3.9,303.5
418,오징어튀김,반찬,77.0,125.5,7.7,9.4,5.8,0.0,154.0
419,오징어탕수,반찬,105.8,261.3,21.5,18.1,10.9,8.9,351.3
420,오징어채조림,반찬,50.0,120.0,12.7,11.8,2.4,6.9,565.0
421,오징어채볶음,반찬,100.0,133.0,5.4,14.6,5.8,2.1,374.0
422,오징어채무침_채소,반찬,90.0,101.7,12.2,10.4,1.6,6.2,326.7
423,오징어채무침,반찬,80.0,206.4,22.7,18.9,4.4,15.0,1442.4
424,오징어찜,반찬,166.1,93.0,4.3,14.1,2.2,1.2,187.7
425,오징어찌개,국물,323.8,81.0,6.0,10.0,1.8,2.2,476.0
426,오징어조림,반찬,150.0,205.5,18.7,24.8,3.6,10.3,2203.5
427,오징어젓_양념,반찬,10.0,6.0,0.3,1.0,0.1,0.2,215.1
428,오징어순대,반찬,350.0,465.5,58.3,45.7,5.6,0.4,1260.0
429,오징어산적,반찬,80.0,101.6,3.6,17.4,2.0,0.9,476.8
430,오징어불고기,반찬,231.8,285.1,16.7,38.0,7.5,6.4,848.4
431,오징어볶음_채소,반찬,270.0,221.4,20.7,22.9,5.4,8.7,731.7
432,오징어볶음,반찬,270.0,221.4,20.7,23.0,5.4,8.6,729.0
433,오징어미역초무침,반찬,33.3,29.0,1.7,5.0,0.6,0.2,377.3
434,오징어무침_채소,반찬,240.0,148.8,18.2,14.0,2.2,13.3,388.8
435,오징어무침_미나리,반찬,49.7,53.2,5.5,6.5,0.8,3.0,179.9
436,오징어무침,반찬,70.4,58.4,5.7,6.8,1.0,3.5,134.5
437,오징어국,국물,190.0,41.8,2.7,6.4,0.7,0.8,294.5
438,오징어 덮밥_채소,한그릇,900.0,819.0,130.4,45.9,12.0,15.8,1233.0
439,오징어 덮밥,한그릇,420.0,394.8,72.9,18.5,2.0,4.6,327.6
440,오이지무침_고추,반찬,50.0,14.0,2.2,0.5,0.5,0.9,911.0
441,오이지무침,반찬,22.5,42.5,3.4,0.5,3.1,1.8,371.7
442,오이지,반찬,50.0,10.5,1.4,0.4,0.4,0.0,1025.0
443,오이장아찌,반찬,57.9,41.1,4.5,1.1,2.2,2.3,1152.8
444,오이소박이,반찬,100.0,37.0,5.9,1.9,0.6,3.1,454.0
445,오이생채_오이만,반찬,100.0,51.0,6.6,1.6,2.1,4.8,498.0
446,오이생채_오이_부추,반찬,90.0,32.4,5.8,1.5,0.9,2.9,231.3
447,오이생채_오이_달래,반찬,50.0,18.0,3.4,0.6,0.5,1.8,120.5
448,오이생채_오이,반찬,50.0,13.0,2.6,0.6,0.2,1.4,102.5
449,오이생채_양파,반찬,100.0,24.0,4.6,1.3,0.4,2.3,154.0
450,오이생채_부추,반찬,60.0,14.4,2.6,0.6,0.3,1.3,111.6
451,오이생채_고추장,반찬,85.0,19.6,3.7,0.8,0.4,2.0,221.8
452,오이생채,반찬,50.0,34.5,4.5,0.9,1.4,4.0,237.0
453,오이부추무침,반찬,50.0,13.0,2.8,0.4,0.2,1.3,103.0
454,오이무침_양파,반찬,50.0,13.0,2.6,0.6,0.2,1.4,102.5
455,오이무침_부추,반찬,100.0,31.0,5.0,2.0,0.4,4.2,1070.0
456,오이무침_달래,반찬,70.0,19.6,4.0,0.8,0.3,2.0,175.7
457,오이무침,반찬,46.6,28.0,3.8,0.8,1.3,1.5,201.8
458,오이모듬무침,반찬,70.0,23.8,4.8,1.0,0.4,2.7,213.5
459,오이냉국_미역,국물,134.4,9.4,1.8,0.9,0.2,0.4,454.3
460,오이냉국,국물,156.1,9.4,1.0,0.5,0.5,0.4,168.6
461,오이나물,반찬,108.1,78.9,3.2,1.4,6.9,1.1,338.4
462,오이김치,반찬,100.0,39.0,7.8,2.5,0.3,2.3,1894.0
463,오이고추 된장무침,반찬,50.0,16.0,2.6,0.7,0.5,0.7,156.5
464,오이 미역냉국,국물,270.0,35.1,7.9,1.9,0.6,5.0,912.6
465,오이 물김치,반찬,100.0,51.0,8.7,2.9,1.3,4.2,2268.0
466,오이 도라지 생채,반찬,130.0,53.3,11.4,1.7,0.7,4.8,286.0
467,오븐스파게티,한그릇,700.0,854.0,117.4,39.2,24.4,12.2,840.0
468,오믈렛,반찬,198.0,154.4,2.6,8.9,11.5,1.3,439.6
469,오므라이스,밥,374.5,397.0,69.2,10.9,7.0,4.8,516.8
470,오리탕,국물,237.0,187.2,18.3,9.2,8.4,2.8,502.4
471,오리죽,한그릇,400.0,620.0,79.8,30.0,20.0,0.0,248.0
472,오리불고기,반찬,127.3,165.5,12.2,18.2,4.8,7.6,318.2
473,오리볶음,반찬,420.0,718.2,30.7,44.0,47.3,11.1,1066.8
474,오리백숙,국물,270.6,408.6,36.3,20.3,19.2,0.6,1417.9
475,오리고기로스,반찬,330.0,574.2,1.6,38.8,44.6,0.9,531.3
476,오리고기구이,반찬,200.0,586.0,9.8,48.1,39.4,0.0,1416.0
477,오리감자죽,한그릇,302.0,292.9,45.6,11.2,6.5,0.8,365.4
478,오리 간장불고기,반찬,180.0,176.4,11.1,22.7,4.3,5.3,563.4
479,오곡밥,밥,204.0,338.6,69.9,9.0,1.4,0.4,463.1
480,오겹살구이_돼지고기,반찬,100.0,408.0,2.7,20.2,35.1,0.7,76.0
481,영양돌솥밥,밥,350.0,644.0,126.2,12.0,10.0,2.2,21.0
482,열무얼갈이김치,반찬,50.0,17.5,2.6,1.1,0.3,0.5,340.0
483,열무물김치,반찬,100.0,18.0,2.9,1.4,0.1,1.7,493.0
484,열무나물_된장,반찬,40.0,14.4,1.5,0.9,0.7,0.3,117.6
485,열무나물_간장,반찬,42.4,14.4,2.3,1.2,0.3,0.6,308.7
486,열무나물,반찬,90.0,73.8,4.3,3.5,4.8,0.5,414.0
487,열무김치,반찬,100.0,36.0,5.9,2.4,0.4,0.7,583.0
488,열무 비빔밥,한그릇,600.0,534.0,101.2,13.8,6.8,3.7,672.0
489,열무 된장국,국물,152.5,30.5,3.2,3.2,0.8,0.7,515.4
490,열무 겉절이,반찬,68.8,17.2,3.3,1.1,0.2,1.2,776.8
491,연포탕,국물,1000.0,540.0,20.2,94.9,9.0,0.2,2340.0
492,연잎밥,밥,100.0,207.0,47.0,4.0,0.3,0.0,178.0
493,연어튀김,반찬,70.9,105.6,6.8,9.3,4.0,0.0,688.4
494,연어롤,밥,300.0,510.0,74.3,18.6,15.4,8.5,1212.0
495,연어구이,반찬,86.9,119.9,0.2,14.4,6.3,0.0,738.7
496,연두부찜,반찬,108.2,82.2,6.9,5.0,3.9,1.3,167.7
497,연두부찌개,국물,257.8,108.3,6.7,12.4,3.8,2.4,750.2
498,연근튀김,반찬,41.7,87.2,9.2,1.8,4.6,0.5,230.6
499,연근조림,반찬,40.0,28.4,5.7,0.6,0.4,1.1,117.2
500,연근전,반찬,108.4,88.9,11.1,2.1,3.8,0.6,15.2
501,얼갈이배추김치,반찬,80.0,50.4,8.8,1.3,1.2,0.3,196.8
502,얼갈이겉절이,반찬,130.0,32.5,5.3,1.5,0.9,2.1,297.7
503,얼갈이 된장국,국물,300.0,30.0,4.5,2.4,0.8,1.1,561.0
504,얼갈이 나물,반찬,100.0,48.0,4.0,1.9,3.0,0.7,1483.0
505,얼갈이 겉절이,반찬,100.0,22.0,4.1,1.3,0.4,2.0,224.0
506,어탕,국물,150.0,85.5,1.8,12.7,3.1,0.0,484.5
507,어죽,한그릇,800.0,552.0,100.8,20.4,7.5,9.8,2104.0
508,어육소시지전,반찬,80.0,141.6,10.2,6.6,8.1,1.6,352.8
509,어묵튀김,반찬,94.0,169.2,14.4,8.0,8.5,1.8,750.1
510,어묵탕_고춧가루,국물,600.0,216.0,27.8,15.0,5.3,5.4,1440.0
511,어묵탕,국물,600.0,180.0,23.5,12.6,4.4,4.3,1530.0
512,어묵조림_풋고추,반찬,82.5,141.9,17.5,7.7,4.7,5.4,833.2
513,어묵조림,반찬,52.4,87.0,9.3,4.4,3.6,2.4,388.3
514,어묵전,반찬,63.8,213.1,22.6,9.8,8.8,1.8,712.0
515,어묵잡채,반찬,99.6,127.5,10.1,6.7,6.5,2.3,430.3
516,어묵볶음_채소,반찬,90.0,136.8,15.5,5.7,5.8,1.1,568.8
517,어묵볶음_어묵_채소,반찬,100.0,78.0,8.9,3.6,3.2,2.2,296.0
518,어묵볶음_어묵,반찬,100.0,89.0,11.0,5.1,2.9,2.4,399.0
519,어묵볶음,반찬,53.3,58.6,5.6,2.5,2.9,1.7,242.0
520,어묵국물,국물,300.0,21.0,3.2,1.5,0.4,0.4,702.0
521,어묵국(어묵탕)_고춧가루 제외,국물,190.0,47.5,6.5,3.2,1.1,1.3,383.8
522,어묵국(어묵탕)_고춧가루,국물,230.0,69.0,9.9,4.4,1.6,2.2,579.6
523,어묵국(어묵탕),국물,350.0,108.5,13.4,5.2,3.6,0.2,791.0
524,어묵국,국물,210.0,105.0,13.3,8.2,2.5,2.5,980.7
525,어묵 우동,한그릇,630.0,384.3,70.7,12.0,4.5,0.9,1549.8
526,어묵 오이무침,반찬,42.6,54.1,7.8,3.3,1.3,2.4,226.2
527,어묵 매운탕,국물,190.6,76.2,11.2,5.3,1.6,3.0,447.9
528,어묵 감자볶음,반찬,41.1,85.5,9.7,3.4,3.7,1.8,228.5
529,양파장아찌,반찬,50.0,31.5,8.0,0.3,0.0,7.7,3025.0
530,양파볶음,반찬,80.0,44.8,7.6,0.8,1.2,7.3,219.2
531,양파링튀김,반찬,100.0,411.0,43.6,3.9,25.2,5.4,776.0
532,양파 소고기전,반찬,82.0,127.1,7.3,4.1,8.7,2.9,356.7
533,양태구이,반찬,100.0,107.0,0.1,14.0,5.1,0.0,672.0
534,양장피,반찬,344.4,279.0,18.4,36.9,6.2,10.8,1246.7
535,양송이버섯볶음_소고기,반찬,82.7,69.5,3.2,3.4,5.2,1.3,244.0
536,양송이 덮밥,한그릇,572.0,532.0,112.3,10.9,3.7,7.3,263.1
537,양상추 샐러드,반찬,85.0,66.3,4.1,0.9,5.3,2.8,74.0
538,양배추오이  샐러드,반찬,34.1,64.1,2.8,0.6,5.8,1.5,40.9
539,양배추부추무침,반찬,90.6,30.8,6.1,1.7,0.5,3.1,296.3
540,양배추나물,반찬,40.2,28.5,3.5,0.9,1.5,1.8,321.2
541,양배추김치,반찬,54.7,21.3,4.5,1.2,0.2,2.2,1148.2
542,양배추 초나물,반찬,113.3,73.6,10.7,2.3,3.1,6.4,198.3
543,양배추 샐러드,반찬,122.2,121.0,5.3,1.1,10.9,2.7,177.2
