food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium,recipe_steps,recipe_images,ingredients,na_tip,source
985,낫토 시래기 라이스전,간식,,138.0,22.9,6.3,2.9,,163.0,"[""1. 양파와 당근은 잘게 다진다."", ""2. 시래기는 불려 물기를 꼭 짜낸다."", ""3. 2번의 시래기를 곱게 다진다."", ""4. 뜨거운 밥에 1, 3을 넣는다."", ""5. 4에 낫토, 카레가루, 다진 파를 넣고 골고루 섞는다."", ""6. 5에 소금, 후춧가루로 간한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/985-6.jpg""]","밥 40g, 양파다진것 10g, 당근다진것 5g, 낫토 15g, 시래기불린것 10g, 카레가루 3g, 파다진것 2g, 밀가루 5g, 달걀 10g, 식용유 적당량, 소금 적당량, 후춧가루 적당량",낫토 대신 청국장을 써도 무방하며 냄새를 싫어하면 냄새를 제거한 제품을 구매하여 사용한다.,samsam
987,다시마전,반찬,,79.0,13.2,4.3,1.6,,311.0,"[""1. 냄비에 다시마가 잠길 정도의 물을 붓고 중불에서 삶아 10여분 두었다가 건져 찬물에 휑군 뒤 18cm 크기로 자른다."", ""2. 청, 홍고추는 씨를 빼 잘게 다지고 부추와 새우 살도 다진다."", ""3. 밀가루에 물과 소금을 넣고 반죽을 한 뒤 다진 채소들을 넣고 골고루 섞는다."", ""4. 3에 다시마를 넣어 반죽 물을 입히고 팬에 기름을 둘러 노릇하게 지진다."", ""5. 다시마전이 한 김 식은 후 돌돌 말아 자를 수 있도록 꼬치로 고정시킨다."", ""6. 5를 4cm 정도 길이로 자르고 멸치액젓소스를 곁들인다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/987-6.jpg""]","다시마 30g, 영양부추 3g, 청고추다진것 3g, 홍고추다진것 3g, 새우살다진것 10g, 밀가루 10g, 물 8g, 소금적당량[멸치액적소스]멸치액젓 2g, 물 3g, 설탕 2g, 깨소금 2g, 고춧가루 1g, 실파 2g",다시마의 두께가 너무 얇으면 전을 부치기 힘들므로 적당한 것을 고른다.,samsam
988,모듬옥수수,반찬,,127.0,15.0,9.9,3.6,,109.0,"[""1. 청피망, 당근, 닭고기를 옥수수알 크기로 썬다."", ""2. 팬에 닭고기를 볶는다."", ""3. 2에 당근을 넣고 볶는다."", ""4. 3에 잣, 청피망, 옥수수를 넣고 볶는다."", ""5. 4에 간을 한다."", ""6. 물전분으로 농도를 맞춘다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/988-6.jpg""]","옥수수 35g, 잣 3g, 청피망 25g, 당근 25g, 닭고기 35g, 식용유 1g, 물전분 6g, 소금 적당량",철판에 넣어 뜨겁게 제공해도 좋다.,samsam
989,버섯 들깨탕,국물,,124.0,17.3,3.9,5.3,,32.0,"[""1. 끓는 물에 데친 느타리 버섯을 손으로 찢고 생 표고버섯은 데쳐서 물기를 짠 뒤 채썬다."", ""2. 팽이버섯은 밑동을 제거한 뒤 반으로 자르고 새송이버섯은 팽이버섯 크기로 자른다."", ""3. 조랭이떡은 물에 휑구고 우엉은 껍질을 벗겨 길이로 3등분 하여 어슷하게 썬 뒤 냉수에 여러번 휑구고 물기를 뺀다."", ""4. 들깨는 분무기를 이용하여 물을 조금씩 넣으면서 곱게 갈아 체에 밭쳐 들깨 물을 준비하고 찌꺼기는 버린다."", ""5. 냄비에 들기름을 두르고 우엉을 볶은 뒤 들깨 물을 부어 끓이다가 조랭이 떡을 넣고 끓인다."", ""6. 5의 떡이 둥둥 떠오르면 버섯을 넣고 한소끔 끓인 뒤 소금으로 간을 한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/989-6.jpg""]","느타리버섯 15g, 생표고버섯 15g, 팽이버섯 15g, 새송이벗서 15g, 우엉 15g, 조랭이떡 15g, 들깨 8g, 물 50g, 들기름 2g, 소금적당량",,samsam
991,산호두부,반찬,,89.4,8.5,7.0,3.4,,55.0,"[""1. 두부를 1cm 주사위모양으로 자른다."", ""2. 1을 뜨거운 물에 넣었다가 꺼내 물기를 제거한다."", ""3. 당근과 돼지고기를 잘게 다진다."", ""4. 팬에 고추기름을 두른 뒤 3을 넣고 볶는다."", ""5. 파, 다진생강, 물, 완두콩, 소금, 두부를 넣고 간이 들도록 졸인다."", ""6. 물 전분을 넣어 소스의 농도를 맞춘다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/991-6.jpg""]","두부 35g, 돼지고기다진것 15g, 당근다진것 10g, 고추기름 2g, 완두콩 10g, 파 5g, 생강 3g, 물전분 10g, 소금 적당량",,samsam
992,섭산삼,간식,,233.0,26.9,4.7,8.2,,4.0,"[""1. 더덕은 껍질을 벗기고 0.3cm 두께로 편 썰어 소금물에 담궈 쓴 맛을 뺀 뒤 면보에 옮겨 밀대로 밀거나 두들겨 얇게 편다."", ""2. 찹쌀가루는 소금을 넣고 혼합하여 체에 내린다."", ""3. 2를 3등분 하여 가루녹차와 백년초가루를 각각 섞는다."", ""4. 3에 더덕을 각각 넣고 앞, 뒤로 꼭꼭 눌러 찹쌀가루를 묻힌다."", ""5. 170℃의 기름에 2번 튀긴 뒤 기름을 빼고 뜨거울 때 설탕을 약간 뿌린다."", ""6. 꿀을 곁들여 찍어 먹는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/992-6.jpg""]","더덕 40g, 젖은 찹쌀가루 30g, 가루녹차 2g, 백년초 가루 2g, 설탕 1g, 꿀 5g, 소금 적당량, 튀김기름 8g",더덕이 너무 큰 것을 고르면 섬유소가 많고 거치므로 적당한 크기를 고른다.,samsam
993,시금치 돼지고기 볶음,반찬,,105.0,7.4,9.2,4.5,,284.0,"[""1. 돼지고기는 채 썬 뒤 소금, 물전분을 넣고 양념한다."", ""2. 양념한 고기를 기름 두른 팬에 볶으면서 달라붙지 않도록 저어준다."", ""3. 시금치와 부추를 4~5cm 가량으로 썬다."", ""4. 가열된 팬에 기름을 두르고 파, 생강, 팔각을 넣어 향을 낸다."", ""5. 4에 2와 간장을 넣고 볶는다."", ""6. 물 전분을 넣어 농도를 맞춘 뒤 마직막으로 부추, 시금치를 넣는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/993-6.jpg""]","돼지고기살코기 40g, 물전분 10g, 소금 적당량, 시금치 25g, 부추 10g, 간장 5g, 파 5g, 생강 3g, 식용유 2g",취향에 따라 팔각을 넣기도 한다.,samsam
995,종이에 싸서 구운 도미(파필로테),반찬,,104.0,2.2,13.8,4.5,,51.0,"[""1. 도미살에 소금, 후추로 밑간한다."", ""2. 셀러리, 당근, 대파, 양파, 피망은 채 썰고 브로컬리는 작은 송이로 자르고 레몬 껍질은 얇게 제스트하고 팽이버섯은 밑동을 자른다."", ""3. 유산지는 반을 접었다가 편 뒤 안쪽에 부드러운 버터를 바른다."", ""4. 4의 버터를 바른 한 쪽 면에 셀러리, 당근, 대파, 팽이버섯, 양파, 피망, 레몬 제스트를 준비된 분량의 반 정도 놓고 밑간한 도미살을 올린다."", ""5. 다시 남은 야채들을 도미위에 올리고 유산지의 한 면으로 야채를 덮어주고, 모서리의 뚫린 곳을 접어 봉해준다."", ""6. 160℃로 예열된 오븐에서 익혀준다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/995-6.jpg""]","도미살 65g, 소금 적당량, 후추 적당량, 샐러리 채친것 3g, 당근 채친것 3g, 대파채친것 3g, 양파채친것 6g, 피망채친것 5g, 브러컬리 5g, 레몬제스트 1g, 팽이버섯 3g, 버터 2g, 유산지 [허브버터] 버터 2g, 파마산치즈 1g, 통후추 약간, 오레가노 0.2g, 마늘 0.3g, 양파 0.5g",오븐에 넣을 때 내열 접시나 오븐용 팬에 올려서 넣는다.,samsam
2993,무염 겉절이,반찬,32.0,11.96,2.53,0.45,0.01,,1.67,"[""1. 알배추는 세척 후 먹기 좋은 크기로 잘라 물에 담군다."", ""2. 대파와 풋고추는 어슷썰고 양파는 굵게 채 썬다."", ""3. 마늘은 곱게 다지고 사과는 믹서에 간다."", ""4. 사과즙, 다진마늘, 고춧가루, 매실액, 식초를 섞어 겉절이 양념을 만든다."", ""5. 물에 담궈뒀던 알배추를 건져 물기를 뺀 뒤 넓은 볼에 담는다."", ""6. 알배추와 양파, 대파, 풋고추, 무청을 겉절이 양념에 골고루 버무린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043237_1554795157968.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043250_1554795170276.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043305_1554795185948.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043320_1554795200264.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043337_1554795217596.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20190409/20190409043351_1554795231237.jpg""]","알배추 50g, 적양파 15g, 대파 5g, 풋고추 3g, 마늘 5g, 무청 3g, 고춧가루 5g, 매실액 2g, 식초 5g, 사과 10g","칼륨이 많은 무청과 고추, 양파를 사용해 나트륨 배출을 도와줘요.",samsam
3223,돼지 함초 덮밥,한그릇,430.0,816.8,83.6,43.3,34.4,,498.9,"[""1. 양파는 채 썰고, 쪽파는 송송 썰고, 레몬은 슬라이스하고, 마늘은 으깨고, 생강은 납작 썰고, 건고추는 굵게 부순다."", ""2. 중간 불로 달군 마른 팬에 멸치를 넣어 3분간 볶아 수분을 날린 뒤 건함초, 다시마와 함께 믹서에 넣어 곱게 간다."", ""3. 중간 불로 달군 팬에 식용유(20㎖)와 손질한 향신료를 넣고 3분간 볶아 향유를 만든다."", ""4. 향유에 참기름과 후춧가루, 곱게 간 멸치가루를 넣어 섞은 뒤 밥에 넣어 고루 섞는다."", ""5. 중간 불로 달군 팬에 남겨둔 향유(10g)를 두르고 꽈리고추와 돼지고기를 넣어 9분간 구운 뒤 돼지고기는 얇게 한입 크기로 썬다."", ""6. 그릇에 비빔밥, 구운 돼지고기와 꽈리고추, 손질한 양파, 쪽파, 레몬, 김가루, 고추냉이, 무순, 수란을 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094015_1615336815863.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094031_1615336831781.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094045_1615336845532.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094108_1615336868082.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094122_1615336882486.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/20210310/20210310094134_1615336894810.jpg""]","양파(10g), 쪽파(3g), 레몬(3g), 무순(20개), 멸치(7~8마리), 건함초(3g), 다시마(5g), 밥(210g), 꽈리고추(5개), 돼지고기(등심, 120g), 수란(1개), 김가루(2g), 고추냉이(2g), 마늘(3쪽), 생강(1톨), 건고추(3개), 팔각(1개), 참기름(1T), 후춧가루(⅓Ts), 식용유(20ml)","멸치, 함초, 다시마를 갈아 천연 조미료로 간을 맞춰 나트륨의 사용을 줄였어요.",samsam
3284,닭가슴살 채소쌈,한그릇,329.2,266.3,22.1,23.7,9.2,,349.1,"[""1. 양상추는 채 썰고, 양파와 토마토는 작게 한입 크기로 썰고, 청양고추와 할라피뇨 피클은 잘게 다진다."", ""2. 냄비에 물(10컵), 닭가슴살, 닭가슴살 삶는 재료와 후춧가루(0.3ts)를 넣어 7분 정도 삶은 뒤 건져 얇게 찢는다."", ""3. 호박은 4조각으로 잘라 씨를 제거하고, 찜기에 물(1컵)을 넣어 쪄내고, 껍질을 벗긴 뒤 물(1컵)을 부어가며 으깬다."", ""4. 약한 불로 달군 팬에 으깬 단호박, 닭가슴살, 다진 청양고추, 카레가루, 후춧가루(0.2ts)를 넣어 수분이 날아갈 때까지 볶는다."", ""5. 팬에 식용유(2컵)를 부은 뒤 중간 불로 예열하고, 라이스페이퍼를 넣어 튀긴 뒤 바로 건져낸다."", ""6. 튀긴 라이스페이퍼에 단호박 볶음과 손질한 채소, 플레인 요거트를 올려 마무리한다.""]","[""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9Fo7"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9Frc"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9FyK"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9Fzl"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9F-c"", ""https://www.foodsafetykorea.go.kr/common/ecmFileView.do?ecm_file_no=1NxSkgr9G1V""]","[ 2인분 ] 양상추(3장), 양파(¼개), 토마토(중간 크기 1개), 청양고추(2개), 할라피뇨 피클(10개), 닭가슴살(270g), 단호박(1개), 라이스페이퍼(7장), 플레인 요거트(1컵), 마늘(3~4쪽), 대파(½대), 후춧가루(0.5ts), 카레가루(1Ts)","•단호박을 사용하여 재료 본연의 단맛을 살리고 양상추와 양파를 사용해 식감을 높였어요.
•칼륨 함량이 높은 단호박, 토마토는 나트륨 배출에 도움을 줘요.",samsam
998,고구마란,간식,,166.0,36.6,2.9,2.7,,13.0,"[""1. 고구마는 껍질을 벗긴 후 큼직하게 썰어 찜통에 찐다."", ""2. 다 쪄진 고구마를 체에 곱게 내린다."", ""3. 2에 꿀과 계피가루를 넣어 섞는다."", ""4. 대추는 씨를 제거한 뒤 0.5mm  마름모꼴로 자른다."", ""5. 고구마를 조금씩 떼어 둥글게 빚는다."", ""6. 호박씨와 썰어둔 대추로 꼭지를 만든다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/998-6.jpg""]","고구마 70g, 꿀 10g, 계피가루 2g, 대추 5g, 호박씨 5g",선을 그을 수 있는 도구를 이용하여 대각선 방향으로 금을 그으면 예쁜모양을 만들 수 있다.,samsam
1000,수삼당근정과,간식,,110.0,28.3,2.1,0.2,,23.0,"[""1. 당근과 수삼을 깨끗하게 씻는다."", ""2. 1을 믹서에 넣고 곱게 간다."", ""3. 냄비에 2를 붓고 꿀을 넣어 졸인다."", ""4. 계피가루를 섞는다."", ""5. 빵이나 크래커를 준비한다."", ""6. 5의 위에 수삼 당근 정과를 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1000-6.jpg""]","당근 50g, 수삼 30g, 꿀 20g, 물 10g, 계피가루 2g",연령이 높아지면서 수삼이나 당근을 굵게 갈거나 얇게 잘라서 정과를 한다.,samsam
1001,식혜 팥빙수,간식,,136.0,33.0,3.6,0.0,,5.0,"[""1. 팥을 깨끗하게 씻어 물을 부어 끓인 뒤 물을 버리고 다시 찬물을 부어 삶는다."", ""2. 부드럽게 삶아진 팥의 물기를 제거한 후 으깬다."", ""3. 찹쌀가루를 둘로 나누어 하나는 쑥가루를 넣고 하나는 맨 찹쌀가루에 뜨거운 물로 익반죽 하여 경단을 만든 뒤 끓는 물에 익힌다."", ""4. 익힌 경단을 바로 차가운 얼음물에 담궈 식힌다."", ""5. 식혜에 으깬 팥을 넣고 소금 간을 한 뒤 그릇에 담아 냉동실에 얼리면서 1시간 마다 공기가 들어가도록 포크로 저어준다."", ""6. 샤베트가 부드럽게 얼면 준비한 그릇에 경단과 함께 담는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1001-6.jpg""]","팥 10g, 찹쌀가루 15g, 쑥가루 5g, 물 10g, 식혜 110g, 소금 적당량",수정과를 얼려서 포크나 스푼으로 긁어서 사용하기도 한다.,samsam
1002,야채칩,간식,,72.0,17.7,1.8,0.0,,17.0,"[""1. 준비된 야채들을 깨끗이 씻는다."", ""2. 연근, 고구마, 감자, 단호박, 당근은 0.2cm 두께로 썬다."", ""3. 연근, 고구마, 감자는 물에 담궈 둔다."", ""4. 오븐 팬에 썰어 놓은 재료를 넣고 소량의 소금을 뿌린다."", ""5. 130~150℃로 예열한 오븐에 4를 굽는다."", ""6. 구워진 야채칩을 식혀 담는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1002-6.jpg""]","연근 20g, 고구마 20g, 감자 20g, 단호박 20g, 당근 20g, 소금적당량",주로 뿌리 채소를 이용하여 오븐에서 말리거나 구워낸다.,samsam
1003,잡곡강정,간식,,153.0,29.2,5.5,2.4,,10.0,"[""1. 검은콩, 쌀, 메밀의 튀밥을 준비한다."", ""2. 물엿에 설탕, 물을 넣고 약한불에서 투명하게 녹인다."", ""3. 오목한 팬에 2를 넣는다."", ""4. 3의 팬에 1을 넣고 시럽에서 실이 생길 때 까지 불 위에서 젓는다."", ""5. 강정이 굳기 전에 타원형 모양으로 빚거나 밀대로 밀어 편다."", ""6. 밀어 편 강정을 마름모 모양으로 자른다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/1003-6.jpg""]","검은콩튀밥 10g, 쌀튀밥 10g, 메닐튀밥 10g, 물엿 6g, 설탕 6g, 물 3g",물엿과 설탕 녹인 것에 마시멜로우를 넣으면 더 부드러운 강정을 만들 수 있다.,samsam
